"name_sci","name_e","name_c","lat","lon","survey_dat","province","county","location","national_l","IUCN_redli","endemic_c","data_sourc","data_owner"
"Ithaginis cruentus","Blood Pheasant","血雉",28.28333,88.51667,NA,"","","西藏岗巴县",0,6,1,"李桂垣,1991","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",28.6,87,197706,"","","西藏定日县",0,6,1,"郑作新主编,1983","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",27.5,91.8,NA,"","","西藏达旺县",0,6,1,"尹秉高,刘务林,1993","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",27.9,91.9,NA,"","","西藏错那县",0,6,1,"李湘涛,1996","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",31.05,85.18333,NA,"","","西藏措勤县",0,6,1,"李桂垣,1991","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",31.1,97.1,198308,"","","西藏昌都县公路533公里处",0,6,1,"徐延恭,1995(pl.)","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",28.6,97.4,197307,"","","西藏察隅县吉公村",0,6,1,"李德浩,王祖望,1978","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",28.6,97.4,197707,"","","西藏察隅县",0,6,1,"郑作新主编,1983","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",30.7,97.3,198308,"","","西藏察雅县吉塘村",0,6,1,"徐延恭,1995(pl.)","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",30.6,97.5,197708,"","","西藏察雅县",0,6,1,"郑作新主编,1983","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",31.4,93.6,NA,"","","西藏比如县",0,6,1,"李湘涛,1996","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",31.45,93.55,198700,"","","西藏巴青、索县、比如和嘉黎县边缘林场",0,6,1,"姚建初,邵孟明,1990","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",28.66667,102.5,NA,"","","四川越西县",0,6,1,"李桂垣主编,1985","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",28.91667,99.78333,200308,"","","四川乡城大雪山",0,6,1,"中国观鸟年报, 2003.","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",27.9,102.26667,NA,"","","四川西昌市",0,6,1,"李桂垣主编,1985","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",31.08333,103.21667,199410,"","","四川卧龙自然保护区",0,6,1,"张福成,郑光美,1997","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",31.08333,103.21667,199505,"","","四川卧龙自然保护区",0,6,1,"贾陈喜,郑光美, 2003","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",31.08333,103.21667,200300,"","","四川卧龙自然保护区",0,6,1,"贾陈喜,郑光美, 2004","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",31.08333,103.13333,NA,"","","四川卧龙自然保护区",0,6,1,"邓维杰,1990","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",31.08333,103.13333,198900,"","","四川汶川县卧龙自然保护区",0,6,1,"邓维杰,1990","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",31.48333,103.6,NA,"","","四川汶川县",0,6,1,"李桂垣,1991","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",31.08333,103.13333,200300,"","","四川汶川卧龙自然保护区",0,6,1,"中国观鸟年报, 2003.","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",34.11667,103.075,198608,"","","四川铁布自然保护区",0,6,1,"郭延蜀,2001","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",30.2,102.41667,198100,"","","四川天全县喇叭河自然保护区",0,6,1,"胡锦矗,1981","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",32.60833,104.64167,198612,"","","四川唐家河自然保护区",0,6,1,"谌利民,欧阳维富,2002","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",32.60833,104.64167,198600,"","","四川唐家河自然保护区",0,6,1,"谌利民,欧阳维富,2001","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",32.6,103.6,NA,"","","四川松潘县",0,6,1,"李桂垣,1991","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",32.5,97.8,198700,"","","四川石渠县洛须村",0,6,1,"彭基泰,1991(pl.)","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",34.075,103,198100,"","","四川若尔盖县铁布自然保护区",0,6,1,"胡锦矗,1981","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",33.61667,102.95,NA,"","","四川若尔盖县",0,6,1,"李湘涛,1996","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",32.60833,104.66667,198100,"","","四川青川县唐家河自然保护区",0,6,1,"胡锦矗,1981","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",32.91667,104.06667,198707,"","","四川平武县王朗自然保护区",0,6,1,"李桂垣,张清茂,1989","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",32.83333,104.06667,198600,"","","四川平武县王朗自然保护区",0,6,1,"李桂垣,张清茂,1987","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",32.91667,104.06667,198100,"","","四川平武县王朗自然保护区",0,6,1,"胡锦矗,1981","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",33.2,103.9,198100,"","","四川南坪县九寨沟自然保护区",0,6,1,"胡锦矗,1981","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",33.23333,104.275,197712,"","","四川南坪县白河自然保护区",0,6,1,"史东仇,李桂垣,1985","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",33.23333,104.275,198100,"","","四川南坪县白河自然保护区",0,6,1,"胡锦矗,1981","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",27.91667,101.25,NA,"","","四川木里县",0,6,1,"李桂垣主编,1985","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",28.88333,102.16667,NA,"","","四川冕宁县",0,6,1,"李桂垣主编,1985","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",28.675,103.225,198100,"","","四川美姑县大风顶自然保护区",0,6,1,"胡锦矗,1981","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",31.9,103.7,NA,"","","四川茂汶羌族自治县",0,6,1,"李桂垣,1991","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",31.9,102.2,NA,"","","四川马尔康县",0,6,1,"李桂垣主编,1985","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",28.63333,103.61667,NA,"","","四川马边县",0,6,1,"李湘涛,1996","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",31.36667,100.66667,NA,"","","四川泸霍县",0,6,1,"李桂垣主编,1985","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",29.6,101.8,198307,"","","四川泸定县贡嘎山西面",0,6,1,"徐延恭,1995(pl.)","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",30.2,102.41667,199200,"","","四川喇叭沟自然保护区",0,6,1,"李桂垣,张清茂, 1994","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",30,101.9,NA,"","","四川康定县",0,6,1,"李桂垣主编,1985","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",33.09167,103.925,200205,"","","四川九寨沟自然保护区",0,6,1,"冉江洪,刘少英,2004","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",29.1,101.4,NA,"","","四川九龙县",0,6,1,"李桂垣,1991","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",29.25,103.1,NA,"","","四川金口河区",0,6,1,"李桂垣,1991","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",32.8,102.53333,NA,"","","四川红原县",0,6,1,"李湘涛,1996","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",29.1,103.01667,NA,"","","四川峨边县",0,6,1,"李桂垣主编,1985","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",31.9,99.2,198612,"","","四川德格县马尼干戈村",0,6,1,"彭基泰,1991(pl.)","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",31.8,98.6,NA,"","","四川德格独木岭",0,6,1,"杨岚,潘汝亮,1986","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",29.1,100.1,200308,"","","四川稻城县桑堆著杰寺",0,6,1,"中国观鸟年报, 2003.","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",29.1,100.1,198206,"","","四川稻城县桑堆村",0,6,1,"徐延恭,1995(pl.)","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",29.01667,100.3,NA,"","","四川稻城县老林口",0,6,1,"杨岚,潘汝亮,1986","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",28.8,100.5,198700,"","","四川稻城县巨龙村",0,6,1,"彭基泰,1991(pl.)","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",30.98333,101.13333,NA,"","","四川道孚县松林口",0,6,1,"杨岚,潘汝亮,1986","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",32.08333,104.049996,199000,"","","四川北川县小寨子沟自然保护区",0,6,1,"李湘涛,李宝玲,1996","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",32.08333,103.88333,198100,"","","四川北川县小寨子沟自然保护区",0,6,1,"胡锦矗,1981","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",31.8,104.4,198500,"","","四川北川县",0,6,1,"李湘涛,1986","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",30.6,102.7,198412,"","","四川宝兴县硗碛区向西2-9公里,向北1-8公里",0,6,1,"何芬奇,卢汰春,1985","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",30.46667,102.9,198100,"","","四川宝兴县蜂桶寨自然保护区",0,6,1,"胡锦矗,1981","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",30.3,102.8,198005,"","","四川宝兴县",0,6,1,"李桂垣等,1983","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",30.3,102.8,198105,"","","四川宝兴县",0,6,1,"李桂垣等,1983","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",30.5,102.5,198300,"","","四川宝兴县",0,6,1,"卢汰春,李桂垣,1988","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",30.5,102.5,NA,"","","四川宝兴县",0,6,1,"何芬奇,卢汰春,1990","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",31,99.3,199200,"","","四川白玉县麻戎村扎卡山",0,6,1,"彭基泰,1991(pl.)","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",30.1,99.2,196500,"","","四川巴塘县雅洼镇磨西村",0,6,1,"彭基泰,1991(pl.)","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",30,99.1,NA,"","","四川巴塘县波戈溪",0,6,1,"杨岚,潘汝亮,1986","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",32.91667,101.7,NA,"","","四川阿坝县",0,6,1,"李湘涛,1996","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",33.75,109.15,NA,"","","陕西柞水县",0,6,1,"李湘涛,1996","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",33.83333,108.3,198503,"","","陕西周至县光头山",0,6,1,"郑合勋,陈服官,1987","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",33.83333,108.3,198500,"","","陕西周至县光头山",0,6,1,"郑合勋,1993.","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",33.2,107.5,NA,"","","陕西洋县",0,6,1,"姚建初,1992(pl.)","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",33.83333,108,198400,"","","陕西太白山自然保护区",0,6,1,"姚建初,郑永烈,1986","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",33.98333,107.775,198200,"","","陕西太白山自然保护区",0,6,1,"姚建初,郑永烈,1986","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",34.00833,107.73333,198503,"","","陕西太白山平安寺",0,6,1,"郑合勋,陈服官,1987","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",33.98333,107.76667,198200,"","","陕西太白山",0,6,1,"姚建初,郑永烈,1986","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",33.76667,108.99167,197900,"","","陕西牛背梁自然保护区",0,6,1,"巩会生,邓凤鸣,1993","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",33.46667,108.61667,198503,"","","陕西宁陕县龙潭子村",0,6,1,"郑合勋,陈服官,1987","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",34.26667,107.76667,195707,"","","陕西眉县",0,6,1,"动物所标本(61296)","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",34.26667,107.76667,NA,"","","陕西眉县",0,6,1,"李桂垣,1991","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",33.63333,107.80833,198200,"","","陕西佛坪自然保护区",0,6,1,"史东仇,邓凤鸣,1989","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",33.63333,107.80833,198100,"","","陕西佛坪自然保护区",0,6,1,"巩会生,阮英琴,1997","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",33.625,107.79167,199600,"","","陕西佛坪自然保护区",0,6,1,"丁长青,1996(pl.)","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",35.36667,112.23333,NA,"","","山西历山自然保护区",0,6,1,"张旭强,史荣耀,2003","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",33,97,NA,"","","青海玉树县",0,6,1,"李德浩主编,1989","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",35.76667,102.65,198710,"","","青海循化县孟达林场",0,6,1,"叶晓堤,王祖望,1993","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",36.6,101.8,NA,"","","青海西宁市",0,6,1,"李德浩主编,1989","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",38.01667,100.03333,198807,"","","青海祁连县",0,6,1,"叶晓堤,1995(pl.)","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",38.1,100.2,NA,"","","青海祁连县",0,6,1,"李德浩主编,1989","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",32.15,96.06667,198708,"","","青海囊谦县白扎植物园",0,6,1,"王祖祥,叶晓堤,1990","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",32.2,96.4,NA,"","","青海囊谦县",0,6,1,"李德浩主编,1989","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",37.3,101.6,NA,"","","青海门源回族自治县",0,6,1,"李德浩主编,1989","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",36.9,102.35833,NA,"","","青海互助土族自治县",0,6,1,"李来兴,1999","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",36.8,101.9,NA,"","","青海互助土族自治县",0,6,1,"李德浩主编,1989","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",36.9,100.96667,NA,"","","青海海晏县",0,6,1,"李湘涛,1996","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",35.5,100.7,NA,"","","青海贵南县",0,6,1,"李湘涛,1996","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",36.9,101.6,NA,"","","青海大通县",0,6,1,"李桂垣,1991","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",32.9,100.7,NA,"","","青海班玛县",0,6,1,"李桂垣,1991","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",33.8,104.3,NA,"","","甘肃舟曲县",0,6,1,"李桂垣,1991","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",38.9,100.4,NA,"","","甘肃张掖市",0,6,1,"李湘涛,1996","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",38.23333,101.96667,NA,"","","甘肃永昌县",0,6,1,"李桂垣,1991","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",34.7,104.8,NA,"","","甘肃武山县",0,6,1,"李桂垣,1991","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",33.4,104.9,NA,"","","甘肃武都县",0,6,1,"李桂垣,1991","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",33,104.6,NA,"","","甘肃文县",0,6,1,"王香亭主编,1991","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",37.2,102.8,NA,"","","甘肃天祝县",0,6,1,"李桂垣,1991","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",34.5,105.9,NA,"","","甘肃天水县",0,6,1,"王香亭主编,1991","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",38,101.3,NA,"","","甘肃肃南县",0,6,1,"王香亭主编,1991","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",39.5,94.8,NA,"","","甘肃肃北县",0,6,1,"李桂垣,1991","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",32.83333,104.85833,197400,"","","甘肃南部县白水江自然保护区",0,6,1,"王香亭,宋志明,1979","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",38.4,100.8,NA,"","","甘肃民乐县",0,6,1,"李桂垣,1991","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",33.9,102,NA,"","","甘肃玛曲县",0,6,1,"李桂垣,1991","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",34.6,102.4,NA,"","","甘肃碌曲县",0,6,1,"李桂垣,1991","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",35.6,103.1,NA,"","","甘肃临夏县",0,6,1,"李桂垣,1991","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",34.9,103.6,196707,"","","甘肃临潭县冶力关林场",0,6,1,"王丕贤,1978","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",34.73333,103.36667,NA,"","","甘肃临潭县",0,6,1,"李桂垣,1991","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",34.95,103.76667,200104,"","","甘肃莲花山自然保护区",0,6,1,"贾陈喜,孙悦华,2002","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",37.6,102,198406,"","","甘肃冷龙岭自然保护区",0,6,1,"刘乃发,王纳旦,1987","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",33.4,105.5,NA,"","","甘肃康县",0,6,1,"王香亭主编,1991","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",34,103.2,NA,"","","甘肃迭部县",0,6,1,"李桂垣,1991","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",32.84167,104.9,199400,"","","甘肃白水江自然保护区",0,6,1,"杨友桃等,1996","Ding, Changqing"
"Ithaginis cruentus","Blood Pheasant","血雉",29.57154,99.53408,NA,"","","",0,6,1,"","CI"
"Ithaginis cruentus","Blood Pheasant","血雉",29.81409,99.65381,NA,"","","",0,6,1,"","CI"
"Ithaginis cruentus","Blood Pheasant","血雉",29.80664,99.65482,NA,"","","",0,6,1,"","CI"
"Ithaginis cruentus","Blood Pheasant","血雉",29.80094,99.65802,NA,"","","",0,6,1,"","CI"
"Ithaginis cruentus","Blood Pheasant","血雉",29.57092,99.83342,NA,"","","",0,6,1,"","CI"
"Ithaginis cruentus","Blood Pheasant","血雉",29.53745,99.90356,NA,"","","",0,6,1,"","CI"
"Ithaginis cruentus","Blood Pheasant","血雉",29.60312,99.90384,NA,"","","",0,6,1,"","CI"
"Ithaginis cruentus","Blood Pheasant","血雉",29.46784,99.96407,NA,"","","",0,6,1,"","CI"
"Ithaginis cruentus","Blood Pheasant","血雉",29.22881,100.08621,NA,"","","",0,6,1,"","CI"
"Ithaginis cruentus","Blood Pheasant","血雉",29.15638,100.17753,NA,"","","",0,6,1,"","CI"
"Ithaginis cruentus","Blood Pheasant","血雉",29.76788,100.18347,NA,"","","",0,6,1,"","CI"
"Ithaginis cruentus","Blood Pheasant","血雉",29.76642,100.18444,NA,"","","",0,6,1,"","CI"
"Ithaginis cruentus","Blood Pheasant","血雉",29.53777,100.18448,NA,"","","",0,6,1,"","CI"
"Ithaginis cruentus","Blood Pheasant","血雉",29.11663,100.20082,NA,"","","",0,6,1,"","CI"
"Ithaginis cruentus","Blood Pheasant","血雉",29.44819,100.20188,NA,"","","",0,6,1,"","CI"
"Ithaginis cruentus","Blood Pheasant","血雉",29.48398,100.20211,NA,"","","",0,6,1,"","CI"
"Ithaginis cruentus","Blood Pheasant","血雉",29.73678,100.25103,NA,"","","",0,6,1,"","CI"
"Ithaginis cruentus","Blood Pheasant","血雉",29.66342,100.27351,NA,"","","",0,6,1,"","CI"
"Ithaginis cruentus","Blood Pheasant","血雉",29.5183,100.34517,NA,"","","",0,6,1,"","CI"
"Ithaginis cruentus","Blood Pheasant","血雉",29.47744,100.35604,NA,"","","",0,6,1,"","CI"
"Ithaginis cruentus","Blood Pheasant","血雉",29.34329,100.38079,NA,"","","",0,6,1,"","CI"
"Ithaginis cruentus","Blood Pheasant","血雉",29.33668,100.43052,NA,"","","",0,6,1,"","CI"
"Ithaginis cruentus","Blood Pheasant","血雉",31.46036,103.27428,NA,"","","",0,6,1,"","CI"
